# calcal Modern Hindu Reference corpus (reference-generated; NOT official data).
# Generated: 2026-08-03T07:02:21Z | calcal 1.0.4 | R version 4.3.3 (2024-02-29) | generator sha256 unknown
# Range: 1990-01-01..2039-12-31 | models: modern-hindu-lunar, modern-hindu-solar, old-hindu-lunar, old-hindu-solar | one row per date per model.
# Location/profile: calcal built-in Modern Hindu reference location (Ujjain); amanta month naming.
# Lineage: Reingold-Dershowitz Calendrical Calculations via calcal (Apache-2.0). Old Hindu models are
#   for algorithm-family regression only and must not be compared against modern Panchang expectations.
"gregorian_date","fixed_date","calendar_model","month_system","lunar_year","lunar_month","lunar_day","is_leap_month","is_leap_day","solar_year","solar_month","solar_day","source_class","source_id","source_version","location_id","timezone","utc_offset","transcription_method","quality_status"
"1997-04-19",729133,"modern-hindu-lunar","amanta",2054,1,12,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-20",729134,"modern-hindu-lunar","amanta",2054,1,13,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-21",729135,"modern-hindu-lunar","amanta",2054,1,14,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-22",729136,"modern-hindu-lunar","amanta",2054,1,15,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-23",729137,"modern-hindu-lunar","amanta",2054,1,16,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-24",729138,"modern-hindu-lunar","amanta",2054,1,17,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-25",729139,"modern-hindu-lunar","amanta",2054,1,18,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-26",729140,"modern-hindu-lunar","amanta",2054,1,19,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-27",729141,"modern-hindu-lunar","amanta",2054,1,20,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-28",729142,"modern-hindu-lunar","amanta",2054,1,21,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-29",729143,"modern-hindu-lunar","amanta",2054,1,22,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-04-30",729144,"modern-hindu-lunar","amanta",2054,1,23,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-01",729145,"modern-hindu-lunar","amanta",2054,1,24,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-02",729146,"modern-hindu-lunar","amanta",2054,1,25,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-03",729147,"modern-hindu-lunar","amanta",2054,1,26,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-04",729148,"modern-hindu-lunar","amanta",2054,1,27,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-05",729149,"modern-hindu-lunar","amanta",2054,1,29,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-06",729150,"modern-hindu-lunar","amanta",2054,1,30,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-07",729151,"modern-hindu-lunar","amanta",2054,2,1,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-08",729152,"modern-hindu-lunar","amanta",2054,2,2,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-09",729153,"modern-hindu-lunar","amanta",2054,2,3,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-10",729154,"modern-hindu-lunar","amanta",2054,2,4,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-11",729155,"modern-hindu-lunar","amanta",2054,2,5,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-12",729156,"modern-hindu-lunar","amanta",2054,2,6,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-13",729157,"modern-hindu-lunar","amanta",2054,2,7,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-14",729158,"modern-hindu-lunar","amanta",2054,2,8,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-15",729159,"modern-hindu-lunar","amanta",2054,2,9,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-16",729160,"modern-hindu-lunar","amanta",2054,2,9,FALSE,TRUE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-17",729161,"modern-hindu-lunar","amanta",2054,2,10,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-18",729162,"modern-hindu-lunar","amanta",2054,2,11,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-19",729163,"modern-hindu-lunar","amanta",2054,2,12,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-20",729164,"modern-hindu-lunar","amanta",2054,2,13,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-21",729165,"modern-hindu-lunar","amanta",2054,2,14,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-22",729166,"modern-hindu-lunar","amanta",2054,2,15,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-23",729167,"modern-hindu-lunar","amanta",2054,2,16,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-24",729168,"modern-hindu-lunar","amanta",2054,2,17,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-25",729169,"modern-hindu-lunar","amanta",2054,2,18,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-26",729170,"modern-hindu-lunar","amanta",2054,2,19,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-27",729171,"modern-hindu-lunar","amanta",2054,2,20,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-28",729172,"modern-hindu-lunar","amanta",2054,2,22,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-29",729173,"modern-hindu-lunar","amanta",2054,2,23,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-30",729174,"modern-hindu-lunar","amanta",2054,2,24,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-05-31",729175,"modern-hindu-lunar","amanta",2054,2,25,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-01",729176,"modern-hindu-lunar","amanta",2054,2,26,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-02",729177,"modern-hindu-lunar","amanta",2054,2,27,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-03",729178,"modern-hindu-lunar","amanta",2054,2,28,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-04",729179,"modern-hindu-lunar","amanta",2054,2,29,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-05",729180,"modern-hindu-lunar","amanta",2054,2,30,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-06",729181,"modern-hindu-lunar","amanta",2054,3,1,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-07",729182,"modern-hindu-lunar","amanta",2054,3,2,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-08",729183,"modern-hindu-lunar","amanta",2054,3,3,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-09",729184,"modern-hindu-lunar","amanta",2054,3,4,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-10",729185,"modern-hindu-lunar","amanta",2054,3,5,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-11",729186,"modern-hindu-lunar","amanta",2054,3,6,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-12",729187,"modern-hindu-lunar","amanta",2054,3,7,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-13",729188,"modern-hindu-lunar","amanta",2054,3,8,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-14",729189,"modern-hindu-lunar","amanta",2054,3,9,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-15",729190,"modern-hindu-lunar","amanta",2054,3,10,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-16",729191,"modern-hindu-lunar","amanta",2054,3,11,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-17",729192,"modern-hindu-lunar","amanta",2054,3,12,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-18",729193,"modern-hindu-lunar","amanta",2054,3,13,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-19",729194,"modern-hindu-lunar","amanta",2054,3,14,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-20",729195,"modern-hindu-lunar","amanta",2054,3,15,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-21",729196,"modern-hindu-lunar","amanta",2054,3,16,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-22",729197,"modern-hindu-lunar","amanta",2054,3,17,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-23",729198,"modern-hindu-lunar","amanta",2054,3,18,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-24",729199,"modern-hindu-lunar","amanta",2054,3,19,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-25",729200,"modern-hindu-lunar","amanta",2054,3,20,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-26",729201,"modern-hindu-lunar","amanta",2054,3,21,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-27",729202,"modern-hindu-lunar","amanta",2054,3,22,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-28",729203,"modern-hindu-lunar","amanta",2054,3,23,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-29",729204,"modern-hindu-lunar","amanta",2054,3,25,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-06-30",729205,"modern-hindu-lunar","amanta",2054,3,26,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-01",729206,"modern-hindu-lunar","amanta",2054,3,27,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-02",729207,"modern-hindu-lunar","amanta",2054,3,28,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-03",729208,"modern-hindu-lunar","amanta",2054,3,29,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-04",729209,"modern-hindu-lunar","amanta",2054,3,30,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-05",729210,"modern-hindu-lunar","amanta",2054,4,1,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-06",729211,"modern-hindu-lunar","amanta",2054,4,2,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-07",729212,"modern-hindu-lunar","amanta",2054,4,3,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-08",729213,"modern-hindu-lunar","amanta",2054,4,4,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-09",729214,"modern-hindu-lunar","amanta",2054,4,5,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-10",729215,"modern-hindu-lunar","amanta",2054,4,5,FALSE,TRUE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-11",729216,"modern-hindu-lunar","amanta",2054,4,6,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-12",729217,"modern-hindu-lunar","amanta",2054,4,7,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-13",729218,"modern-hindu-lunar","amanta",2054,4,8,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-14",729219,"modern-hindu-lunar","amanta",2054,4,9,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-15",729220,"modern-hindu-lunar","amanta",2054,4,10,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-16",729221,"modern-hindu-lunar","amanta",2054,4,11,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-17",729222,"modern-hindu-lunar","amanta",2054,4,12,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-18",729223,"modern-hindu-lunar","amanta",2054,4,13,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-19",729224,"modern-hindu-lunar","amanta",2054,4,14,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-20",729225,"modern-hindu-lunar","amanta",2054,4,15,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-21",729226,"modern-hindu-lunar","amanta",2054,4,16,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-22",729227,"modern-hindu-lunar","amanta",2054,4,18,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-23",729228,"modern-hindu-lunar","amanta",2054,4,19,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-24",729229,"modern-hindu-lunar","amanta",2054,4,20,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-25",729230,"modern-hindu-lunar","amanta",2054,4,21,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-26",729231,"modern-hindu-lunar","amanta",2054,4,22,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-27",729232,"modern-hindu-lunar","amanta",2054,4,23,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-28",729233,"modern-hindu-lunar","amanta",2054,4,24,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-29",729234,"modern-hindu-lunar","amanta",2054,4,25,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-30",729235,"modern-hindu-lunar","amanta",2054,4,26,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-07-31",729236,"modern-hindu-lunar","amanta",2054,4,27,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-01",729237,"modern-hindu-lunar","amanta",2054,4,28,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-02",729238,"modern-hindu-lunar","amanta",2054,4,29,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-03",729239,"modern-hindu-lunar","amanta",2054,4,30,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-04",729240,"modern-hindu-lunar","amanta",2054,5,1,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-05",729241,"modern-hindu-lunar","amanta",2054,5,2,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-06",729242,"modern-hindu-lunar","amanta",2054,5,3,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-07",729243,"modern-hindu-lunar","amanta",2054,5,4,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-08",729244,"modern-hindu-lunar","amanta",2054,5,5,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-09",729245,"modern-hindu-lunar","amanta",2054,5,6,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-10",729246,"modern-hindu-lunar","amanta",2054,5,7,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-11",729247,"modern-hindu-lunar","amanta",2054,5,8,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-12",729248,"modern-hindu-lunar","amanta",2054,5,9,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-13",729249,"modern-hindu-lunar","amanta",2054,5,10,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-14",729250,"modern-hindu-lunar","amanta",2054,5,11,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-15",729251,"modern-hindu-lunar","amanta",2054,5,12,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-16",729252,"modern-hindu-lunar","amanta",2054,5,13,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-17",729253,"modern-hindu-lunar","amanta",2054,5,14,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-18",729254,"modern-hindu-lunar","amanta",2054,5,15,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"1997-08-19",729255,"modern-hindu-lunar","amanta",2054,5,16,FALSE,FALSE,,,,"reference-generated","calcal-modern-hindu-lunar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
